User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
98,4,Mastercard,Debit,5.69112E+15,Aug-24,190,YES,2,$18861,Jun-06,2011,No
98,5,Visa,Debit,4.80334E+15,Feb-20,568,NO,1,$27231,Feb-11,2011,No
99,0,Visa,Debit,4.27433E+15,Dec-24,174,YES,1,$24390,Feb-20,2020,No
99,1,Mastercard,Debit,5.07351E+15,Feb-23,802,YES,1,$3106,Feb-20,2020,No
100,0,Mastercard,Debit,5.551E+15,Jul-20,980,YES,2,$13595,Mar-06,2010,No
100,1,Discover,Credit,6.61665E+15,Nov-09,72,NO,2,$12300,Oct-09,2009,No
100,2,Mastercard,Credit,5.3841E+15,Feb-19,704,YES,2,$12300,Aug-05,2009,No
100,3,Mastercard,Debit,5.08202E+15,Apr-21,459,YES,1,$20743,Jun-16,2016,No
100,4,Mastercard,Debit,5.84343E+15,Aug-21,570,YES,2,$17706,Jun-03,2010,No
100,5,Mastercard,Debit,5.8982E+15,Aug-22,332,YES,2,$20962,May-09,2009,No
100,6,Mastercard,Debit,5.43337E+15,Mar-24,530,YES,2,$19439,Jan-97,2007,No
101,0,Visa,Debit,4.07366E+15,Mar-22,973,NO,1,$30160,Jun-03,2017,No
101,1,Amex,Credit,3.49089E+14,Jun-22,652,YES,2,$0,Jun-18,2018,No
101,2,Visa,Debit,4.70114E+15,Nov-12,807,NO,1,$28937,Feb-04,2008,No
102,0,Mastercard,Debit (Prepaid),5.15115E+15,May-20,636,NO,2,$22,Mar-05,2011,No
102,1,Mastercard,Debit,5.28986E+15,Aug-15,59,YES,2,$1575,Jan-04,2005,No
102,2,Mastercard,Debit,5.49666E+15,Dec-20,962,YES,2,$7562,Oct-02,2011,No
102,3,Mastercard,Debit,5.57141E+15,May-24,741,YES,2,$17211,Aug-99,2013,No
102,4,Visa,Credit,4.25542E+15,Jun-10,361,NO,2,$9500,May-08,2010,No
103,0,Mastercard,Debit,5.71839E+15,Nov-22,117,YES,2,$24191,Jun-11,2011,No
103,1,Mastercard,Debit (Prepaid),5.35812E+15,Mar-23,129,YES,2,$68,Jul-05,2006,No
103,2,Mastercard,Debit,5.61593E+15,Feb-20,432,YES,2,$8037,May-07,2010,No
103,3,Mastercard,Debit (Prepaid),5.31069E+15,Feb-18,830,YES,2,$97,Feb-09,2015,No
104,0,Mastercard,Debit,5.19825E+15,May-21,789,YES,1,$15555,Jan-20,2020,No
104,1,Mastercard,Debit,5.30634E+15,May-16,523,YES,1,$18242,Apr-16,2016,No
104,2,Visa,Debit (Prepaid),4.33883E+15,Dec-21,148,YES,2,$62,Feb-20,2020,No
104,3,Visa,Debit,4.43002E+15,Dec-22,451,NO,1,$16715,Jan-20,2020,No
105,0,Mastercard,Debit (Prepaid),5.43936E+15,Feb-20,309,YES,1,$46,Feb-20,2020,No
106,0,Mastercard,Debit,5.139E+15,Apr-21,740,YES,2,$20195,Feb-12,2012,No
106,1,Mastercard,Debit,5.42052E+15,Jul-19,257,YES,2,$39818,Jun-19,2019,No
106,2,Visa,Debit,4.87341E+15,Sep-18,423,YES,2,$33736,May-10,2010,No
107,0,Mastercard,Debit,5.20518E+15,Nov-11,911,YES,2,$17850,Aug-08,2008,No
107,1,Amex,Credit,3.24624E+14,Feb-21,846,YES,2,$11300,Aug-05,2008,No
108,0,Visa,Debit,4.85301E+15,Sep-15,554,NO,2,$1981,May-10,2014,No
108,1,Mastercard,Debit,5.77003E+15,Jul-24,811,YES,1,$15695,Aug-09,2010,No
108,2,Mastercard,Debit,5.30546E+15,Jun-14,605,YES,2,$23475,Mar-08,2011,No
109,0,Mastercard,Credit,5.65675E+15,Jun-17,315,YES,1,$12900,Nov-01,2011,No
109,1,Mastercard,Debit (Prepaid),5.75572E+15,Feb-21,988,YES,1,$91,Apr-11,2011,No
109,2,Mastercard,Debit,5.83393E+15,Oct-22,344,YES,2,$15341,Feb-99,2014,No
110,0,Mastercard,Debit,5.1169E+15,Jun-15,698,YES,2,$42116,Sep-10,2011,No
110,1,Mastercard,Debit,5.94568E+15,Jan-20,843,NO,2,$39312,Jan-20,2020,No
111,0,Visa,Debit,4.0825E+15,Apr-08,947,NO,2,$21370,Jun-05,2010,No
111,1,Amex,Credit,3.56204E+14,Dec-22,312,YES,2,$16700,Oct-11,2011,No
111,2,Amex,Credit,3.56951E+14,Oct-24,952,YES,1,$17800,Nov-07,2011,No
111,3,Mastercard,Credit,5.69757E+15,Nov-20,356,YES,2,$16200,Dec-07,2011,No
111,4,Amex,Credit,3.33505E+14,Dec-20,276,YES,1,$17700,May-11,2013,No
112,0,Mastercard,Credit,5.10605E+15,Mar-21,686,YES,1,$14600,Jan-00,2012,No
112,1,Visa,Credit,4.89913E+15,Jul-24,490,YES,2,$10700,Sep-09,2011,No
112,2,Mastercard,Debit (Prepaid),5.24139E+15,Jul-23,137,YES,1,$89,Apr-10,2010,No
113,0,Mastercard,Debit,5.69142E+15,Sep-06,349,YES,3,$11398,Aug-06,2013,No
114,0,Mastercard,Credit,5.27203E+15,Dec-23,905,YES,2,$8200,Dec-08,2010,No
114,1,Mastercard,Credit,5.3992E+15,Jun-21,479,YES,1,$6100,Aug-08,2008,No
114,2,Mastercard,Debit,5.15875E+15,Jul-24,813,YES,1,$15820,Jun-11,2011,No
115,0,Mastercard,Debit,5.60746E+15,Aug-23,252,YES,2,$9774,Feb-20,2020,No
116,0,Visa,Debit,4.19961E+15,Sep-23,765,YES,1,$22833,May-13,2013,No
116,1,Visa,Debit,4.9129E+15,Nov-22,446,YES,1,$48502,Jan-20,2020,No
116,2,Visa,Debit,4.72995E+15,Jul-22,461,YES,2,$34888,Apr-19,2019,No
116,3,Visa,Debit,4.1646E+15,Aug-19,90,NO,1,$29503,Aug-14,2014,No
116,4,Mastercard,Debit,5.03633E+15,Aug-21,627,YES,2,$19570,Jan-19,2019,No
116,5,Mastercard,Debit,5.97501E+15,Dec-23,551,YES,1,$22297,May-17,2017,No
116,6,Visa,Debit,4.42096E+15,Sep-23,75,YES,1,$20031,Jun-15,2015,No
116,7,Mastercard,Debit,5.017E+15,Feb-20,597,YES,2,$30323,Feb-20,2020,No
116,8,Amex,Credit,3.08101E+14,Apr-24,881,YES,1,$19000,Jan-20,2020,No
117,0,Mastercard,Debit,5.83525E+15,Feb-20,308,YES,1,$18162,Jul-18,2018,No
117,1,Visa,Debit (Prepaid),4.04973E+15,Dec-20,662,YES,1,$54,Jan-20,2020,No
117,2,Mastercard,Credit,5.31401E+15,Aug-22,991,YES,1,$8700,Feb-20,2020,No
117,3,Mastercard,Debit,5.84955E+15,May-21,767,YES,1,$14295,Jan-20,2020,No
118,0,Visa,Debit,4.9978E+15,Nov-24,545,NO,1,$17620,Nov-19,2019,No
118,1,Mastercard,Debit,5.30994E+15,Feb-20,924,YES,2,$17201,Jan-15,2015,No
118,2,Discover,Credit,6.10841E+15,Aug-21,894,YES,1,$8300,Jan-20,2020,No
119,0,Visa,Debit,4.2511E+15,Aug-23,439,YES,2,$17853,Nov-08,2011,No
119,1,Mastercard,Debit,5.55737E+15,Dec-24,434,YES,1,$10794,Apr-18,2018,No
119,2,Mastercard,Debit,5.86555E+15,Dec-19,155,YES,1,$15832,Nov-10,2011,No
120,0,Mastercard,Debit (Prepaid),5.87851E+15,Oct-06,699,YES,1,$26,Jul-06,2019,No
120,1,Mastercard,Credit,5.8254E+15,May-13,531,YES,2,$16300,Nov-07,2009,No
121,0,Mastercard,Debit,5.40787E+15,Oct-24,228,YES,2,$14836,Jan-20,2020,No
121,1,Mastercard,Debit,5.08903E+15,Jul-24,464,YES,2,$13972,Jan-20,2020,No
122,0,Mastercard,Debit,5.84731E+15,Jun-24,574,YES,1,$33103,Jun-13,2013,No
122,1,Mastercard,Debit,5.45434E+15,Sep-23,247,YES,1,$20847,Aug-08,2010,No
122,2,Mastercard,Debit,5.18372E+15,Nov-13,569,YES,1,$31807,Oct-13,2013,No
122,3,Visa,Credit,4.90311E+15,Mar-24,274,YES,1,$16100,Feb-02,2014,No
123,0,Mastercard,Debit,5.3708E+15,Jul-21,851,YES,1,$28894,May-02,2011,No
123,1,Visa,Debit (Prepaid),4.12952E+15,Mar-02,84,YES,1,$61,Feb-02,2009,No
123,2,Visa,Credit,4.16475E+15,Feb-23,24,YES,1,$12500,Sep-10,2012,No
124,0,Mastercard,Debit,5.5579E+15,Jun-23,598,YES,2,$15409,Apr-09,2010,No
124,1,Mastercard,Credit,5.67517E+15,Aug-23,294,YES,1,$5300,Oct-03,2012,No
124,2,Mastercard,Debit,5.25928E+15,Dec-16,403,YES,1,$13469,May-06,2009,No
125,0,Mastercard,Debit,5.15545E+15,May-20,719,YES,1,$16524,Jan-20,2020,No
125,1,Mastercard,Debit,5.83106E+15,Jan-20,570,NO,1,$29526,Jan-20,2020,No
125,2,Mastercard,Debit,5.15796E+15,Jul-23,657,YES,1,$16407,Feb-20,2020,No
126,0,Mastercard,Debit (Prepaid),5.8742E+15,Apr-23,206,YES,2,$61,Jun-08,2015,No
126,1,Mastercard,Debit,5.80356E+15,Nov-20,827,YES,2,$40628,Oct-09,2014,No
126,2,Mastercard,Debit,5.28348E+15,Aug-10,149,YES,2,$24980,Apr-08,2014,No
127,0,Mastercard,Debit,5.31688E+15,May-20,122,YES,1,$10290,Feb-20,2020,No
127,1,Mastercard,Debit (Prepaid),5.96281E+15,Jan-23,217,YES,1,$84,Oct-18,2018,No
128,0,Visa,Debit,4.6311E+15,Dec-18,597,YES,1,$13725,Mar-07,2014,No
128,1,Visa,Debit,4.71676E+15,Dec-24,821,YES,2,$8278,Sep-08,2010,No
128,2,Visa,Debit,4.05341E+15,Sep-20,491,YES,2,$13514,Jun-09,2018,No
128,3,Mastercard,Credit,5.10552E+15,Nov-24,883,YES,1,$3800,Apr-11,2011,No
129,0,Mastercard,Debit,5.19237E+15,Oct-24,603,YES,2,$15119,Apr-05,2011,No
130,0,Mastercard,Debit (Prepaid),5.18257E+15,Jan-21,310,YES,1,$81,Jan-20,2020,No
130,1,Mastercard,Debit,5.39472E+15,Feb-20,16,YES,1,$34183,Jan-20,2020,No
130,2,Visa,Credit,4.86443E+15,Jul-22,534,YES,1,$22200,Jan-20,2020,No
131,0,Mastercard,Debit,5.12415E+15,Feb-22,6,YES,1,$15117,Feb-20,2020,No
131,1,Visa,Debit (Prepaid),4.0737E+15,Apr-20,274,YES,2,$81,Jun-10,2010,No
132,0,Mastercard,Debit,5.4768E+15,May-23,744,YES,2,$1543,Jun-03,2009,No
133,0,Mastercard,Debit,5.75336E+15,Sep-24,795,YES,1,$22821,Jan-20,2020,No
133,1,Visa,Credit,4.20196E+15,Jan-23,619,YES,1,$13200,Feb-20,2020,No
133,2,Mastercard,Debit,5.78659E+15,Aug-24,58,YES,1,$16330,Jan-20,2020,No
133,3,Visa,Debit (Prepaid),4.09117E+15,Jan-20,916,NO,2,$39,Jan-20,2020,No
134,0,Mastercard,Credit,5.34579E+15,Nov-07,412,YES,2,$6400,Nov-07,2011,No
134,1,Visa,Credit,4.89738E+15,May-00,382,YES,1,$3500,May-00,2007,No
134,2,Visa,Debit,4.17196E+15,Apr-23,251,YES,1,$12606,Dec-18,2018,No
134,3,Visa,Debit,4.90641E+15,Feb-23,579,YES,1,$9921,Jan-18,2018,No
134,4,Visa,Debit (Prepaid),4.1761E+15,May-22,661,YES,2,$96,Aug-07,2009,No
134,5,Mastercard,Debit,5.41224E+15,Dec-24,594,YES,1,$18964,Feb-03,2009,No
135,0,Mastercard,Debit,5.29726E+15,Jan-24,580,YES,2,$3711,Apr-07,2013,No
136,0,Mastercard,Debit,5.73579E+15,Mar-23,748,NO,1,$35279,Feb-15,2015,No
136,1,Visa,Credit,4.8635E+15,Jul-20,593,YES,2,$13800,Nov-08,2015,No
136,2,Mastercard,Debit,5.48997E+15,Feb-22,7,YES,2,$24215,Jul-02,2007,No
137,0,Visa,Credit,4.50811E+15,Sep-24,763,YES,1,$19400,Nov-07,2010,No
137,1,Visa,Debit (Prepaid),4.80004E+15,Jun-20,59,YES,2,$30,Mar-05,2014,No
137,2,Visa,Debit,4.14457E+15,Mar-24,543,YES,2,$17208,Jan-10,2016,No
137,3,Mastercard,Credit,5.91985E+15,Nov-04,604,YES,2,$18300,Jan-01,2011,No
137,4,Mastercard,Debit,5.20845E+15,Sep-21,126,YES,1,$51012,Feb-14,2014,No
137,5,Amex,Credit,3.20736E+14,Feb-19,686,YES,1,$15000,Jan-09,2011,No
138,0,Visa,Credit,4.32581E+15,Apr-18,642,YES,1,$7600,May-06,2009,No
138,1,Mastercard,Debit,5.67287E+15,Nov-23,952,YES,2,$8052,Mar-05,2012,No
138,2,Mastercard,Credit,5.02502E+15,Jul-24,783,YES,1,$8600,Mar-05,2007,No
138,3,Mastercard,Debit,5.12516E+15,Aug-20,945,YES,2,$20128,Oct-19,2019,No
138,4,Amex,Credit,3.39949E+14,Mar-23,643,YES,1,$9000,Jul-08,2013,No
138,5,Mastercard,Debit (Prepaid),5.96792E+15,Oct-20,849,YES,2,$91,Nov-11,2012,No
139,0,Amex,Credit,3.13387E+14,Dec-24,961,YES,1,$6800,Feb-96,2009,No
139,1,Mastercard,Debit (Prepaid),5.28731E+15,Jul-11,597,YES,1,$93,May-10,2010,No
139,2,Visa,Credit,4.51105E+15,Jan-16,263,YES,2,$9800,Mar-13,2013,No
139,3,Visa,Credit,4.79557E+15,Jan-21,731,YES,2,$6700,Jun-10,2011,No
140,0,Visa,Credit,4.51559E+15,May-23,983,YES,1,$9800,Jan-06,2015,No
140,1,Visa,Debit,4.18503E+15,Jan-18,48,YES,2,$24544,Jun-06,2013,No
140,2,Mastercard,Debit,5.83588E+15,May-23,642,YES,1,$22639,May-08,2010,No
140,3,Discover,Credit,6.11398E+15,Nov-23,899,YES,1,$1100,Jul-15,2015,No
140,4,Mastercard,Debit (Prepaid),5.13915E+15,May-16,509,YES,1,$86,Apr-13,2013,No
141,0,Visa,Debit,4.57437E+15,Aug-20,742,YES,2,$2330,Apr-10,2011,No
141,1,Visa,Credit,4.80627E+15,Aug-20,289,YES,2,$5900,Feb-20,2020,No
142,0,Visa,Debit,4.46139E+15,Feb-20,981,YES,2,$47372,Dec-07,2008,No
142,1,Visa,Debit,4.26001E+15,Jul-22,447,NO,2,$28127,May-10,2010,No
142,2,Mastercard,Debit (Prepaid),5.83477E+15,Mar-10,553,YES,1,$28,Sep-06,2006,No
142,3,Visa,Debit,4.95548E+15,Mar-24,397,YES,2,$62081,Feb-20,2020,No
143,0,Amex,Credit,3.0364E+14,Nov-22,807,YES,1,$5800,Sep-11,2011,No
143,1,Visa,Credit,4.06011E+15,Jul-16,408,YES,1,$6700,Jul-09,2009,No
143,2,Visa,Credit,4.64606E+15,Feb-15,856,YES,1,$6700,Mar-06,2012,No
143,3,Mastercard,Debit,5.04062E+15,Jul-22,87,YES,2,$1424,Dec-04,2012,No
144,0,Mastercard,Debit (Prepaid),5.21481E+15,Jul-24,453,NO,1,$58,Feb-20,2020,No
144,1,Visa,Credit,4.99624E+15,May-09,700,YES,2,$19400,Jul-06,2008,No
144,2,Visa,Debit,4.63498E+15,May-12,897,YES,2,$4052,Dec-10,2013,No
144,3,Visa,Credit,4.43702E+15,May-10,955,YES,2,$9300,Apr-04,2010,No
145,0,Visa,Credit,4.86201E+15,May-22,405,YES,1,$9600,Feb-20,2020,No
145,1,Mastercard,Debit,5.70252E+15,Feb-20,24,YES,1,$16923,Feb-20,2020,No
146,0,Mastercard,Credit,5.65901E+15,Feb-20,777,YES,1,$7700,Jan-20,2020,No
147,0,Mastercard,Debit,5.12897E+15,Jul-22,466,YES,2,$146,Feb-20,2020,No
148,0,Mastercard,Debit,5.67725E+15,Mar-23,293,NO,1,$12091,May-09,2009,No
148,1,Mastercard,Debit,5.85433E+15,Nov-06,280,YES,2,$11157,Sep-06,2011,No
148,2,Visa,Credit,4.98638E+15,Jul-10,21,YES,2,$7100,Dec-02,2012,No
148,3,Mastercard,Debit,5.71814E+15,Jan-12,915,YES,1,$7612,Aug-10,2011,No
148,4,Visa,Credit,4.97366E+15,Dec-21,9,YES,2,$6100,Feb-13,2013,No
149,0,Visa,Debit,4.72499E+15,Jul-23,384,YES,2,$27706,Dec-08,2008,No
149,1,Mastercard,Debit (Prepaid),5.65145E+15,Apr-09,851,NO,2,$45,Mar-08,2009,No
149,2,Mastercard,Debit,5.56033E+15,May-21,732,NO,2,$2046,Feb-00,2008,No
149,3,Mastercard,Credit,5.07819E+15,Oct-24,929,YES,1,$17400,Sep-12,2012,No
149,4,Mastercard,Debit,5.24355E+15,May-20,648,YES,1,$26231,Dec-08,2008,No
150,0,Visa,Credit,4.32549E+15,Feb-09,692,YES,2,$18300,Jun-07,2010,No
150,1,Visa,Credit,4.75964E+15,May-16,644,YES,2,$13900,Jul-01,2014,No
151,0,Mastercard,Credit,5.06007E+15,Aug-22,113,YES,2,$17200,Jun-99,2013,No
151,1,Visa,Debit,4.24887E+15,Jun-23,619,YES,2,$14217,Oct-06,2012,No
151,2,Mastercard,Debit,5.0939E+15,Mar-24,472,YES,2,$39533,Apr-07,2016,No
151,3,Mastercard,Debit,5.2233E+15,Apr-23,262,YES,2,$3141,Aug-08,2013,No
151,4,Visa,Credit,4.94142E+15,Nov-22,50,YES,2,$12800,Apr-14,2014,No
151,5,Mastercard,Debit,5.43117E+15,Jan-20,187,NO,1,$38342,Sep-10,2010,No
152,0,Mastercard,Credit,5.2294E+15,Jan-20,704,YES,1,$3000,Jan-20,2020,No
153,0,Visa,Debit,4.85882E+15,Dec-20,125,NO,1,$16486,Feb-20,2020,No
154,0,Mastercard,Debit,5.54007E+15,May-24,684,YES,2,$28868,Jan-20,2020,No
154,1,Mastercard,Debit,5.28931E+15,Feb-21,998,YES,1,$51836,Jan-20,2020,No
155,0,Visa,Credit,4.58893E+15,Sep-21,748,YES,2,$8900,Feb-20,2020,No
155,1,Mastercard,Credit,5.67418E+15,Feb-20,303,YES,1,$9900,Feb-20,2020,No
155,2,Visa,Debit,4.91337E+15,Feb-20,711,YES,1,$22935,Jan-20,2020,No
155,3,Visa,Credit,4.72932E+15,Oct-23,582,YES,2,$7900,Feb-20,2020,No
155,4,Mastercard,Debit,5.07684E+15,Feb-20,969,YES,1,$17336,Dec-14,2014,No
156,0,Visa,Debit,4.13063E+15,Mar-21,268,YES,2,$20206,Jul-11,2011,No
156,1,Visa,Credit,4.2142E+15,Oct-23,598,YES,2,$9900,Jan-18,2018,No
156,2,Mastercard,Debit (Prepaid),5.92839E+15,Nov-21,853,NO,1,$78,Jan-12,2012,No
156,3,Mastercard,Debit,5.53814E+15,May-23,623,YES,1,$17335,Nov-10,2010,No
156,4,Visa,Credit,4.08829E+15,Jun-24,140,YES,1,$9700,Jan-03,2020,No
157,0,Visa,Debit,4.85998E+15,Jun-21,971,NO,2,$25048,Dec-04,2010,No
157,1,Visa,Debit,4.40174E+15,Dec-14,322,YES,1,$25214,Mar-14,2014,No
157,2,Mastercard,Debit,5.56852E+15,Apr-23,226,YES,1,$33580,Feb-20,2020,No
158,0,Visa,Debit,4.85124E+15,Apr-13,684,NO,2,$1952,Mar-11,2011,No
159,0,Mastercard,Debit,5.05939E+15,May-23,996,YES,1,$18491,Jul-09,2011,No
159,1,Visa,Credit,4.82255E+15,Feb-13,509,YES,1,$9800,Aug-10,2014,No
159,2,Mastercard,Credit,5.32002E+15,Dec-21,92,YES,1,$0,Dec-09,2010,No
160,0,Mastercard,Debit,5.09789E+15,Sep-23,447,YES,1,$5857,Jan-11,2012,No
160,1,Visa,Debit,4.45978E+15,Jun-20,869,YES,2,$10366,Oct-07,2014,No
160,2,Visa,Debit,4.01754E+15,Jan-24,109,YES,1,$10161,Apr-04,2008,No
160,3,Mastercard,Debit,5.14839E+15,Apr-21,316,YES,2,$9297,Jan-05,2012,No
160,4,Visa,Debit,4.89893E+15,Sep-21,199,YES,1,$12434,Jul-03,2012,No
161,0,Mastercard,Debit,5.94337E+15,Apr-20,300,YES,2,$29973,Nov-10,2010,No
161,1,Visa,Debit,4.28421E+15,Feb-20,154,YES,2,$25330,Sep-15,2015,No
161,2,Visa,Debit,4.09385E+15,Apr-20,286,YES,2,$52609,Apr-06,2010,No
161,3,Visa,Credit,4.32969E+15,Oct-20,827,YES,1,$25200,Dec-06,2016,No
162,0,Visa,Debit,4.74488E+15,Nov-22,747,YES,1,$11832,Dec-96,2007,No
162,1,Visa,Credit,4.15283E+15,Aug-16,446,YES,1,$5400,Apr-08,2013,No
162,2,Mastercard,Debit,5.7547E+15,Jan-24,939,NO,1,$3384,Jun-09,2009,No
163,0,Mastercard,Debit,5.28753E+15,Apr-14,946,YES,1,$13756,Jun-12,2012,No
163,1,Mastercard,Debit,5.76188E+15,Jun-22,312,YES,1,$9263,Jan-06,2010,No
163,2,Mastercard,Debit,5.9035E+15,Dec-24,779,YES,1,$16899,Apr-14,2014,No
163,3,Visa,Credit,4.81469E+15,Jan-22,424,YES,1,$5700,Jun-04,2012,No
163,4,Mastercard,Debit (Prepaid),5.95508E+15,May-21,513,YES,1,$46,Mar-07,2012,No
164,0,Mastercard,Credit,5.95395E+15,Jan-24,474,YES,2,$11400,Feb-20,2020,No
165,0,Mastercard,Debit (Prepaid),5.86886E+15,Aug-22,245,YES,1,$95,Nov-11,2011,No
165,1,Mastercard,Credit,5.41816E+15,Jun-23,559,YES,2,$10700,Feb-07,2015,No
165,2,Amex,Credit,3.77303E+14,Feb-24,524,YES,1,$8700,Jun-11,2011,No
165,3,Visa,Debit,4.60948E+15,Jan-22,347,YES,2,$12150,Jun-04,2008,No
166,0,Discover,Credit,6.6172E+15,Mar-19,499,YES,1,$7800,Jun-17,2017,No
166,1,Visa,Debit,4.8637E+15,Oct-13,748,NO,1,$13761,Feb-13,2013,No
167,0,Visa,Debit,4.52598E+15,Jun-20,662,YES,2,$45377,Jul-10,2011,No
168,0,Mastercard,Debit,5.16814E+15,Jan-20,454,YES,1,$18091,Jan-20,2020,No
168,1,Mastercard,Debit,5.08115E+15,Dec-22,211,YES,1,$14514,Jan-20,2020,No
169,0,Mastercard,Credit,5.54006E+15,Mar-22,749,YES,1,$15900,Feb-20,2020,No
169,1,Visa,Credit,4.08924E+15,Dec-20,999,YES,1,$13000,Jan-20,2020,No
169,2,Visa,Debit,4.08444E+15,Sep-21,778,YES,2,$17905,Jan-20,2020,No
170,0,Visa,Credit,4.01526E+15,Jul-22,244,YES,2,$7000,Nov-10,2011,No
170,1,Visa,Credit,4.9986E+15,Jul-20,12,YES,3,$7100,Apr-10,2010,No
170,2,Mastercard,Debit,5.83236E+15,Jun-24,245,YES,2,$16476,May-05,2008,No
170,3,Visa,Credit,4.98484E+15,Oct-09,257,NO,2,$7200,Dec-06,2011,No
171,0,Mastercard,Credit,5.9299E+15,Oct-17,671,YES,1,$11800,Dec-10,2011,No
171,1,Mastercard,Debit,5.28402E+15,Dec-18,405,YES,2,$6832,Aug-10,2015,No
171,2,Mastercard,Debit,5.5349E+15,Dec-23,387,YES,2,$6222,Sep-09,2009,No
172,0,Amex,Credit,3.69192E+14,Mar-24,251,YES,1,$13300,May-07,2015,No
172,1,Visa,Debit,4.86244E+15,Aug-23,49,YES,2,$2942,Dec-03,2014,No
172,2,Visa,Debit,4.71475E+15,Dec-22,297,YES,2,$33539,Jun-05,2018,No
173,0,Visa,Credit,4.49525E+15,Apr-23,938,YES,2,$14000,Feb-20,2020,No
173,1,Visa,Debit,4.98236E+15,Jun-24,388,YES,1,$20160,Jan-20,2020,No
174,0,Mastercard,Debit,5.50497E+15,Mar-22,907,YES,1,$35466,Jan-20,2020,No
174,1,Visa,Debit,4.42061E+15,Feb-20,318,YES,2,$24677,Feb-20,2020,No
174,2,Visa,Debit,4.86329E+15,Feb-20,80,YES,1,$16520,Feb-20,2020,No
175,0,Visa,Debit,4.15432E+15,Apr-08,150,YES,2,$6708,Oct-05,2013,No
175,1,Mastercard,Credit,5.96398E+15,Oct-22,871,YES,1,$1200,Jan-14,2014,No
175,2,Visa,Debit,4.1558E+15,Jun-22,512,YES,1,$10903,Aug-11,2011,No
175,3,Mastercard,Debit,5.25804E+15,Oct-21,728,YES,1,$6710,Feb-13,2013,No
175,4,Mastercard,Debit,5.93116E+15,May-24,580,YES,2,$10841,Nov-17,2017,No
176,0,Visa,Debit (Prepaid),4.35677E+15,Nov-24,204,YES,1,$40,Jan-20,2020,No
176,1,Mastercard,Debit,5.72879E+15,May-23,492,YES,2,$29340,May-08,2010,No
176,2,Amex,Credit,3.3975E+14,Jun-20,70,YES,2,$13600,Jun-18,2018,No
176,3,Mastercard,Credit,5.7174E+15,Sep-22,862,YES,2,$7700,May-10,2010,No
177,0,Mastercard,Debit,5.25684E+15,Nov-21,934,YES,1,$18803,Nov-04,2008,No
177,1,Mastercard,Debit,5.28911E+15,Oct-22,314,YES,2,$28405,Jun-98,2008,No
177,2,Mastercard,Debit,5.64954E+15,Apr-11,892,YES,1,$15521,Feb-11,2011,No
178,0,Visa,Credit,4.66537E+15,Jun-21,412,YES,1,$3800,Jan-01,2003,No
178,1,Visa,Credit,4.20915E+15,Oct-22,498,YES,2,$10900,Jun-10,2013,No
178,2,Mastercard,Debit,5.0428E+15,Mar-23,431,YES,2,$1930,Jan-08,2015,No
178,3,Discover,Credit,6.20374E+15,Mar-24,288,YES,2,$13900,Aug-14,2014,No
179,0,Mastercard,Debit,5.54183E+15,Mar-24,143,YES,1,$5575,Jan-10,2010,No
179,1,Amex,Credit,3.39124E+14,May-23,369,NO,2,$8300,Apr-16,2016,No
179,2,Visa,Debit,4.28287E+15,May-20,127,YES,1,$13009,Jan-09,2009,No
179,3,Mastercard,Debit,5.69229E+15,Dec-24,696,YES,2,$12029,Jan-20,2020,No
179,4,Visa,Credit,4.14912E+15,Aug-22,294,YES,1,$6100,Jan-20,2020,No
180,0,Visa,Debit,4.15543E+15,Oct-22,653,YES,1,$24123,Aug-13,2013,No
180,1,Visa,Credit,4.76898E+15,Mar-15,74,YES,1,$14700,Feb-08,2010,No
180,2,Visa,Debit (Prepaid),4.79231E+15,Feb-20,221,YES,2,$12,Dec-06,2013,No
180,3,Visa,Debit,4.36537E+15,Jul-20,290,YES,1,$11737,Sep-04,2009,No
181,0,Visa,Debit,4.47981E+15,Jan-24,246,YES,1,$14366,Mar-97,2008,No
181,1,Mastercard,Debit,5.10975E+15,Aug-15,246,YES,1,$17272,Jan-15,2015,No
181,2,Mastercard,Debit,5.89829E+15,Nov-23,372,YES,2,$13605,Jul-02,2009,No
182,0,Visa,Credit,4.18097E+15,May-23,975,YES,1,$21000,Jul-05,2009,No
183,0,Mastercard,Debit,5.25674E+15,May-24,930,YES,2,$21470,Feb-20,2020,No
184,0,Visa,Debit,4.30109E+15,Dec-17,718,YES,1,$26850,Sep-17,2017,No
184,1,Visa,Credit,4.17309E+15,Sep-24,817,YES,2,$10400,Feb-09,2010,No
184,2,Visa,Credit,4.91765E+15,Jul-08,328,YES,2,$8000,Oct-07,2011,No
184,3,Visa,Credit,4.45756E+15,Jan-20,701,YES,2,$13000,Apr-00,2010,No
184,4,Mastercard,Debit,5.56107E+15,Mar-20,147,YES,1,$5840,Jul-06,2009,No
184,5,Mastercard,Debit (Prepaid),5.45978E+15,Feb-12,293,YES,2,$68,Mar-08,2012,No
185,0,Amex,Credit,3.32229E+14,Oct-22,702,YES,1,$16000,Sep-10,2016,No
185,1,Visa,Debit,4.35951E+15,Mar-08,274,NO,1,$32223,Jun-02,2005,No
185,2,Mastercard,Debit,5.38634E+15,Jan-22,713,YES,2,$13323,Oct-10,2010,No
